Id,Target
033516_002,1
000681_006,5
026599_009,8
039366_002,1
025544_002,1
005394_001,0
015754_001,0
000627_003,2
039797_006,5
037456_001,0
005216_008,7
022643_001,0
031252_002,1
034477_007,6
023292_005,4
021761_007,6
020657_001,0
022858_006,5
029848_006,5
037139_009,8
013414_004,3
016071_002,1
002030_008,7
013389_001,0
036490_005,4
000023_009,8
035556_002,1
007352_007,6
007388_003,2
010009_005,4
037578_009,8
029139_001,0
008719_005,4
007345_004,3
022699_002,1
003649_006,5
010371_002,1
017894_006,5
025347_001,0
036959_007,6
004658_002,1
022992_002,1
028640_001,0
031098_005,4
038511_009,8
019441_009,8
015672_002,1
026840_001,0
027992_005,4
038694_007,6
006922_007,6
013830_002,1
008479_006,5
020059_001,0
001622_005,4
021873_001,0
002069_003,2
024004_001,0
035658_002,1
018763_006,5
025564_002,1
007986_001,0
024093_006,5
038050_003,2
011306_002,1
013385_001,0
009270_006,5
034898_006,5
018833_006,5
018789_009,8
023786_002,1
023357_006,5
028979_003,2
016746_002,1
037696_002,1
031957_002,1
027535_001,0
014628_006,5
008325_001,0
023222_002,1
023397_009,8
033447_006,5
031585_006,5
007336_003,2
033916_001,0
014555_005,4
003987_002,1
014329_009,8
035747_002,1
034912_002,1
005595_003,2
017112_008,7
007736_006,5
034738_009,8
037811_006,5
025955_007,6
029871_009,8
024532_009,8
037066_006,5
007848_001,0
023210_002,1
017054_006,5
035211_002,1
004718_002,1
019550_007,6
004895_009,8
033501_006,5
028952_005,4
034718_007,6
019055_002,1
036869_002,1
008347_005,4
010086_006,5
013583_006,5
000281_001,0
039771_002,1
008091_004,3
027657_003,2
032088_009,8
025055_003,2
035299_002,1
013288_007,6
019704_001,0
023297_006,5
018028_001,0
006397_006,5
036197_001,0
016452_008,7
026386_007,6
005547_003,2
031422_006,5
024014_001,0
014188_003,2
001658_001,0
006030_001,0
027410_002,1
025849_001,0
034582_001,0
034436_007,6
029610_001,0
024866_001,0
002159_001,0
008176_001,0
029761_006,5
026435_001,0
031749_005,4
009976_002,1
013279_007,6
032851_005,4
035166_001,0
021744_008,7
013746_003,2
001747_007,6
006351_005,4
022239_001,0
005198_006,5
000097_009,8
019813_003,2
006735_001,0
016579_005,4
010690_002,1
019827_006,5
015942_001,0
009721_004,3
015651_003,2
039833_006,5
036816_005,4
015239_005,4
029720_001,0
005269_002,1
033106_002,1
019706_003,2
014604_006,5
012980_006,5
037283_008,7
018093_008,7
034662_005,4
011403_001,0
033566_007,6
001217_004,3
033263_005,4
015420_001,0
011398_001,0
001631_008,7
029117_002,1
023992_002,1
026146_002,1
031028_004,3
013958_002,1
018514_003,2
038101_007,6
026830_001,0
034140_007,6
036418_001,0
014315_002,1
007647_005,4
038778_002,1
022705_007,6
001781_003,2
027352_006,5
038481_001,0
031626_001,0
008139_002,1
036158_001,0
018429_006,5
029984_005,4
014549_005,4
004313_002,1
032521_004,3
011268_001,0
002002_006,5
035523_001,0
034333_002,1
003279_001,0
021258_009,8
009956_006,5
028706_006,5
036028_001,0
029451_002,1
018260_001,0
028430_001,0
021779_003,2
000246_009,8
024293_002,1
006612_005,4
013869_003,2
003544_008,7
015411_002,1
038354_001,0
013123_006,5
015662_007,6
021528_002,1
018052_008,7
016130_006,5
029852_001,0
009849_006,5
002036_006,5
006440_006,5
010313_001,0
035809_006,5
018158_001,0
030098_001,0
013699_001,0
024855_003,2
007582_001,0
006824_005,4
024324_001,0
020565_001,0
014970_008,7
015665_002,1
039732_006,5
028320_002,1
016344_001,0
039992_008,7
027606_008,7
025666_001,0
014751_006,5
001879_006,5
037366_001,0
012814_001,0
032623_001,0
036273_003,2
039730_005,4
027326_001,0
034788_003,2
013767_007,6
036469_002,1
003351_005,4
021765_001,0
013733_007,6
010230_002,1
022538_009,8
020882_001,0
000847_005,4
030941_009,8
035064_002,1
013187_005,4
021928_005,4
035583_001,0
006410_009,8
037513_006,5
037576_001,0
026942_001,0
008949_001,0
004874_004,3
034006_006,5
035984_003,2
028689_002,1
018971_007,6
003540_003,2
014216_009,8
031706_004,3
020088_001,0
022051_002,1
031131_001,0
007649_002,1
032204_005,4
013843_002,1
036597_003,2
034326_001,0
005283_001,0
004487_003,2
002344_007,6
027033_006,5
030646_003,2
028869_001,0
030160_007,6
031915_006,5
028589_004,3
030587_009,8
002576_001,0
032830_008,7
028991_009,8
035549_002,1
037656_008,7
004947_001,0
021596_001,0
015923_003,2
030150_006,5
026450_001,0
036173_002,1
030624_005,4
024739_007,6
022522_001,0
028094_002,1
033854_009,8
031613_004,3
036738_002,1
030913_002,1
011958_007,6
031594_006,5
019995_006,5
026575_008,7
022137_006,5
012242_005,4
002612_009,8
024491_008,7
023984_001,0
038112_002,1
013157_007,6
039847_007,6
037897_001,0
005877_007,6
013661_001,0
028921_005,4
039177_005,4
036533_002,1
002131_001,0
011821_001,0
013541_007,6
027109_009,8
030840_006,5
014059_001,0
028392_007,6
022542_003,2
011597_005,4
027046_002,1
001070_001,0
035803_001,0
026591_006,5
034564_002,1
000895_001,0
038045_001,0
018571_002,1
004757_001,0
007905_001,0
039423_006,5
024061_001,0
038157_003,2
012039_002,1
010566_009,8
006489_003,2
029594_004,3
012252_002,1
015914_002,1
029340_002,1
027111_003,2
028171_007,6
023956_001,0
006361_001,0
018581_006,5
015140_001,0
008251_005,4
005957_001,0
012038_005,4
020369_006,5
023803_001,0
019245_002,1
017888_001,0
038271_007,6
004491_002,1
014330_007,6
010813_006,5
008457_001,0
031175_003,2
014827_001,0
027782_008,7
039760_001,0
032000_002,1
020381_004,3
036568_008,7
033689_001,0
031833_002,1
022855_002,1
011127_005,4
000902_001,0
008008_002,1
023620_008,7
019619_005,4
025479_005,4
034135_008,7
013322_002,1
019945_002,1
011850_001,0
018045_003,2
011998_001,0
009835_009,8
001398_006,5
018445_002,1
020542_006,5
034813_007,6
003380_001,0
017128_007,6
021534_002,1
029442_004,3
019489_006,5
039477_001,0
022198_001,0
024457_009,8
004215_009,8
002102_003,2
013609_006,5
005534_009,8
038254_001,0
002839_004,3
035825_002,1
034207_006,5
034046_005,4
018451_006,5
001794_009,8
006917_006,5
019416_004,3
013792_001,0
022048_007,6
027757_001,0
012308_001,0
033256_008,7
008600_007,6
038654_008,7
031595_003,2
010848_005,4
001289_006,5
002076_001,0
035656_002,1
000549_001,0
039755_001,0
001704_007,6
037226_001,0
017698_002,1
012624_001,0
021332_001,0
028525_005,4
002819_003,2
027384_008,7
021256_005,4
027484_006,5
021035_001,0
006618_002,1
030215_001,0
029669_001,0
013019_005,4
000773_007,6
013653_002,1
027190_001,0
003968_005,4
037869_007,6
029395_008,7
021219_006,5
026502_001,0
039116_009,8
035890_001,0
006864_005,4
024619_002,1
036023_002,1
029684_008,7
025726_002,1
025812_003,2
026991_008,7
027457_006,5
005954_005,4
015012_002,1
009020_001,0
013889_008,7
006763_002,1
030079_006,5
009460_003,2
033387_005,4
035608_001,0
017987_001,0
030682_009,8
036487_006,5
006153_006,5
019434_003,2
031798_001,0
035187_002,1
001422_006,5
032260_001,0
017946_005,4
014923_007,6
011568_006,5
000400_009,8
009965_001,0
031974_002,1
003679_008,7
007172_007,6
023086_002,1
038976_004,3
029925_003,2
030382_001,0
023063_008,7
001211_007,6
000735_002,1
014817_001,0
009458_001,0
020455_003,2
011202_006,5
010070_004,3
000448_003,2
000438_007,6
018146_002,1
003713_006,5
000551_005,4
039913_002,1
033774_001,0
017572_002,1
019131_001,0
001144_007,6
000101_001,0
010079_003,2
007347_009,8
030364_007,6
014778_002,1
036539_008,7
033525_001,0
017686_001,0
005156_009,8
007215_006,5
022720_005,4
005610_002,1
009132_001,0
008820_008,7
001714_007,6
013376_002,1
038651_009,8
037968_001,0
016028_003,2
037160_001,0
003844_003,2
022737_001,0
021453_006,5
010832_002,1
014172_001,0
015849_004,3
006010_002,1
008747_002,1
026081_007,6
003132_005,4
008565_008,7
033011_009,8
037784_009,8
011419_008,7
015657_003,2
006292_002,1
017897_005,4
001032_001,0
028243_003,2
025169_006,5
009787_009,8
038915_001,0
023724_007,6
039830_001,0
034847_002,1
038910_001,0
037190_001,0
031197_009,8
006429_001,0
023888_007,6
019789_001,0
035019_005,4
026646_001,0
030613_001,0
007092_008,7
004463_003,2
021306_007,6
015518_004,3
030469_006,5
036537_001,0
018849_006,5
016501_001,0
004141_008,7
033438_006,5
020375_001,0
021472_008,7
005867_002,1
013286_001,0
035885_007,6
020064_003,2
020915_003,2
019691_008,7
023991_003,2
000146_006,5
035160_002,1
007871_001,0
016471_001,0
008529_006,5
003535_003,2
018062_006,5
024978_006,5
009271_003,2
000196_004,3
000636_002,1
002089_005,4
008031_003,2
003996_002,1
005011_006,5
012516_001,0
033497_001,0
004442_001,0
014476_001,0
007859_006,5
014246_002,1
027314_001,0
020731_001,0
011052_002,1
038808_006,5
035839_008,7
018132_003,2
008404_009,8
011925_007,6
023458_006,5
031123_009,8
005371_001,0
034456_006,5
032373_002,1
032135_006,5
037611_008,7
016228_006,5
018504_005,4
000399_005,4
026781_002,1
022778_001,0
004872_002,1
002675_002,1
010976_004,3
009449_002,1
023207_001,0
038647_006,5
001308_009,8
017883_003,2
029538_001,0
032859_008,7
004251_001,0
029316_001,0
002267_002,1
014664_002,1
010346_007,6
005675_003,2
009222_004,3
007640_005,4
013169_002,1
014326_001,0
032449_001,0
009148_001,0
022570_001,0
017253_009,8
022474_006,5
016525_001,0
037025_001,0
013957_003,2
031577_005,4
027910_002,1
033888_002,1
002933_005,4
022342_002,1
020207_004,3
017092_001,0
035383_001,0
036493_007,6
015263_005,4
010845_006,5
034911_001,0
035918_006,5
013726_002,1
010475_005,4
016329_002,1
007042_001,0
035423_005,4
039554_002,1
016833_009,8
038810_006,5
037740_009,8
000014_002,1
013775_001,0
009177_007,6
037692_001,0
022398_001,0
025376_002,1
018138_001,0
003100_002,1
034710_007,6
029318_009,8
026603_007,6
039578_006,5
000411_003,2
014132_007,6
036948_005,4
032567_001,0
004764_009,8
021066_001,0
012502_005,4
035292_001,0
021608_002,1
034045_008,7
034772_002,1
002190_002,1
025696_007,6
008232_005,4
000329_008,7
022954_007,6
018107_007,6
009979_008,7
014845_001,0
000135_007,6
009453_006,5
014475_001,0
009376_007,6
019938_001,0
033527_006,5
018534_001,0
022746_001,0
028098_001,0
023014_009,8
027917_002,1
018651_006,5
032767_001,0
016177_002,1
030712_003,2
006665_002,1
022615_006,5
033586_002,1
009834_001,0
001470_009,8
010560_005,4
034094_005,4
010537_007,6
001348_002,1
000187_009,8
005543_002,1
016092_007,6
021271_003,2
027425_009,8
037997_001,0
004275_002,1
012561_003,2
006354_004,3
000055_002,1
036369_006,5
027189_009,8
005129_001,0
021649_006,5
020122_003,2
028001_009,8
010792_002,1
037543_002,1
003516_009,8
017435_007,6
025619_002,1
011818_005,4
039328_002,1
016568_002,1
004629_003,2
019074_007,6
029425_009,8
037161_003,2
005528_001,0
020683_009,8
017290_005,4
020818_001,0
002100_007,6
023720_006,5
011019_002,1
009887_001,0
035897_006,5
028183_009,8
037538_003,2
013944_007,6
002107_006,5
002787_009,8
003718_001,0
003032_006,5
004059_008,7
002371_001,0
001965_005,4
031397_002,1
033190_007,6
029172_008,7
020346_002,1
026266_005,4
019877_001,0
016752_009,8
009340_004,3
032828_006,5
010898_001,0
010651_001,0
027955_001,0
034235_005,4
033111_001,0
007465_008,7
002575_006,5
037934_001,0
014237_001,0
022833_002,1
000933_001,0
038544_006,5
017470_001,0
034420_002,1
017113_002,1
028528_001,0
022532_002,1
007051_001,0
012299_007,6
003860_001,0
037258_002,1
008982_001,0
010501_008,7
009473_009,8
034986_006,5
017951_002,1
026091_002,1
030663_007,6
003805_009,8
001053_001,0
002500_002,1
024718_002,1
014503_006,5
035570_002,1
028727_001,0
021709_002,1
014510_008,7
037359_009,8
011622_002,1
035155_006,5
038298_006,5
009326_006,5
027286_009,8
027684_001,0
028986_002,1
037995_006,5
023081_002,1
025196_004,3
003363_004,3
005596_002,1
000241_006,5
025158_001,0
029576_009,8
024388_001,0
015825_002,1
025751_001,0
036436_004,3
025438_002,1
008261_006,5
015548_002,1
011982_005,4
015772_005,4
001012_007,6
031802_006,5
015713_001,0
009785_007,6
002230_001,0
014152_002,1
021460_004,3
034729_007,6
029083_002,1
016234_001,0
013553_002,1
032174_005,4
000813_005,4
004750_002,1
028909_003,2
037565_003,2
026155_007,6
039023_002,1
007652_008,7
021069_001,0
020202_007,6
009378_002,1
026303_001,0
037631_002,1
018864_006,5
005098_001,0
019988_007,6
021588_003,2
029722_002,1
015166_003,2
018499_004,3
004217_001,0
028341_001,0
025548_001,0
015002_002,1
013530_006,5
030619_001,0
029634_001,0
011560_006,5
035711_005,4
005194_008,7
035159_002,1
007822_006,5
002217_001,0
034999_005,4
022572_003,2
008172_005,4
029494_003,2
017358_006,5
022440_005,4
016569_005,4
022097_002,1
038051_006,5
021710_009,8
002284_002,1
023546_005,4
027202_001,0
024622_001,0
025565_001,0
030723_008,7
004918_002,1
020178_005,4
011614_008,7
003575_001,0
021558_008,7
021504_009,8
023415_006,5
028770_001,0
021052_005,4
029325_009,8
036317_009,8
001495_006,5
009935_001,0
007268_002,1
009636_006,5
026230_006,5
012806_001,0
009903_009,8
021217_007,6
011223_002,1
027198_001,0
031355_006,5
000661_007,6
000779_006,5
011505_001,0
032639_005,4
031719_005,4
023194_005,4
019327_006,5
019193_009,8
037411_002,1
015050_002,1
033055_003,2
020141_006,5
008136_001,0
004688_005,4
018400_001,0
016043_002,1
011697_005,4
008011_001,0
002442_001,0
013920_001,0
000569_001,0
012984_002,1
002690_001,0
014779_008,7
016893_007,6
032468_001,0
006973_004,3
003045_001,0
023128_006,5
027452_006,5
024314_009,8
000705_001,0
000567_001,0
015845_001,0
019878_008,7
031599_002,1
007415_001,0
004133_001,0
032243_001,0
019113_001,0
015247_003,2
010470_001,0
034119_008,7
019425_006,5
030493_007,6
001174_004,3
029105_008,7
024068_009,8
009369_003,2
004464_006,5
035873_003,2
039611_006,5
032847_006,5
008311_002,1
009664_001,0
030946_002,1
022540_007,6
036969_001,0
008857_002,1
018767_007,6
032601_009,8
013821_001,0
034886_009,8
030569_001,0
005465_007,6
032505_005,4
014185_006,5
025786_006,5
029068_001,0
017646_008,7
029485_001,0
017460_009,8
032723_001,0
017323_001,0
031424_004,3
020457_006,5
007844_008,7
002621_006,5
034085_003,2
028092_002,1
025153_002,1
034298_002,1
037434_009,8
006132_001,0
009245_001,0
032534_001,0
003531_001,0
029441_003,2
015321_009,8
022499_005,4
035552_002,1
005123_001,0
006741_002,1
037698_006,5
010750_008,7
012536_009,8
003026_005,4
026568_002,1
001824_002,1
003789_009,8
013263_005,4
030391_006,5
019575_007,6
010882_008,7
031127_003,2
006691_004,3
007632_002,1
037294_009,8
033963_007,6
034947_007,6
030552_006,5
020827_005,4
003307_001,0
023749_002,1
013687_001,0
011893_003,2
007976_001,0
024643_003,2
013028_001,0
039233_006,5
034705_002,1
014949_008,7
023258_006,5
031475_003,2
006085_006,5
002487_006,5
039091_001,0
023736_009,8
002589_001,0
034488_008,7
037916_008,7
037433_004,3
006915_006,5
025227_002,1
023833_002,1
035648_009,8
001022_004,3
036187_001,0
023906_002,1
024592_002,1
004543_005,4
003354_007,6
009577_006,5
039078_005,4
024512_002,1
012147_006,5
002091_003,2
014149_009,8
011272_005,4
004891_008,7
024345_001,0
037953_005,4
031543_006,5
018753_003,2
008473_006,5
016209_006,5
009268_005,4
008006_001,0
008088_008,7
010647_001,0
023251_001,0
016426_004,3
031421_001,0
007852_002,1
008561_006,5
021972_001,0
025625_006,5
030927_006,5
032514_001,0
015390_009,8
016966_001,0
019337_001,0
031176_008,7
021958_001,0
028214_001,0
010019_001,0
006963_002,1
019390_006,5
030651_001,0
027089_009,8
035991_006,5
009246_002,1
019257_002,1
021839_007,6
033971_008,7
018756_009,8
027544_009,8
039951_009,8
024635_002,1
033928_008,7
031324_003,2
017149_009,8
012952_007,6
038831_007,6
014680_001,0
019930_009,8
025490_002,1
027776_001,0
021960_009,8
038065_003,2
006690_008,7
037424_007,6
039331_008,7
010505_006,5
035232_001,0
026552_001,0
035181_005,4
024761_002,1
014882_006,5
017950_008,7
025029_001,0
011519_002,1
005387_002,1
021791_006,5
005795_003,2
025370_002,1
009144_008,7
031256_002,1
033141_004,3
039311_001,0
031091_007,6
016217_001,0
027741_001,0
023246_001,0
017540_002,1
033863_005,4
017526_006,5
007657_001,0
012808_001,0
017139_001,0
030132_003,2
032787_006,5
019805_001,0
039901_007,6
010372_001,0
009168_004,3
008405_003,2
000165_003,2
029999_005,4
030072_001,0
024664_002,1
027037_001,0
004137_002,1
007309_007,6
021658_001,0
018361_003,2
019647_008,7
018700_004,3
029244_008,7
037939_005,4
013368_001,0
002723_001,0
033181_006,5
009096_009,8
001135_005,4
028664_006,5
001166_003,2
025875_001,0
029747_002,1
017636_001,0
022905_001,0
035486_002,1
038824_004,3
007016_008,7
014805_001,0
022639_002,1
002546_009,8
038399_009,8
026089_007,6
026875_003,2
019896_003,2
036577_007,6
010428_007,6
002348_003,2
020432_008,7
013863_002,1
004230_007,6
038397_005,4
008222_001,0
013318_001,0
022405_001,0
005328_005,4
026251_008,7
023092_001,0
023005_002,1
017236_006,5
023204_008,7
022846_001,0
006072_002,1
002370_004,3
014127_006,5
025143_008,7
027304_008,7
024248_006,5
012267_006,5
028765_004,3
006061_009,8
024381_009,8
036673_003,2
004396_005,4
031747_002,1
019461_008,7
031664_001,0
027852_004,3
026274_005,4
008945_005,4
008336_007,6
027993_001,0
018564_003,2
021024_001,0
007801_006,5
011863_001,0
039643_002,1
024272_003,2
020983_003,2
007912_005,4
034589_007,6
016295_001,0
031486_003,2
017613_002,1
020671_003,2
024918_007,6
002121_002,1
035026_001,0
010401_002,1
012006_002,1
020526_009,8
005643_005,4
008665_004,3
025366_001,0
008193_005,4
021420_002,1
016335_005,4
007312_002,1
038201_008,7
014500_002,1
006549_001,0
015182_001,0
001672_001,0
014264_001,0
012272_002,1
006308_001,0
003500_006,5
035627_003,2
029047_002,1
004536_001,0
029123_008,7
013997_008,7
031370_003,2
014976_003,2
017069_005,4
019205_007,6
011768_001,0
017096_006,5
016586_008,7
013542_005,4
034931_008,7
019958_002,1
022967_001,0
008021_001,0
031854_001,0
018527_006,5
039456_006,5
016433_005,4
034246_003,2
026614_008,7
034948_002,1
036709_006,5
027664_001,0
028468_009,8
006260_004,3
009538_001,0
032537_008,7
031337_003,2
018237_001,0
026501_004,3
027688_001,0
030344_002,1
011609_001,0
030955_002,1
002178_006,5
000755_007,6
020553_002,1
026464_008,7
037834_002,1
009768_009,8
033900_002,1
039451_003,2
028240_009,8
012239_002,1
002291_006,5
021113_001,0
023202_006,5
026560_004,3
007922_006,5
030109_002,1
036119_006,5
019097_001,0
015793_001,0
030659_005,4
018376_001,0
013474_003,2
008989_008,7
010552_009,8
025838_007,6
000085_002,1
030696_002,1
034632_001,0
016119_001,0
021273_006,5
028189_009,8
016903_006,5
024881_003,2
001579_009,8
016477_004,3
019106_001,0
027240_009,8
003268_008,7
023478_006,5
028310_002,1
014768_006,5
032739_006,5
027436_006,5
001502_001,0
015385_002,1
004865_006,5
011152_006,5
022003_008,7
016188_008,7
022331_002,1
026514_008,7
006846_008,7
035997_003,2
039192_007,6
005971_001,0
010318_006,5
022989_004,3
024161_003,2
015862_005,4
031235_001,0
008858_005,4
027787_002,1
008024_001,0
026721_003,2
008217_002,1
023218_002,1
024224_007,6
005799_004,3
005749_003,2
008885_008,7
030802_006,5
025653_002,1
024689_007,6
011436_001,0
029332_003,2
032401_009,8
034815_003,2
027630_007,6
036380_001,0
019241_004,3
021781_002,1
037735_003,2
003867_005,4
008507_005,4
008252_006,5
004357_003,2
001634_001,0
038135_005,4
037449_002,1
011649_007,6
031285_001,0
015808_005,4
026350_006,5
032831_006,5
014435_003,2
038638_002,1
028151_005,4
010677_001,0
032419_001,0
001846_009,8
034227_008,7
007530_002,1
035763_002,1
016232_008,7
021868_006,5
030178_007,6
034247_005,4
001878_005,4
029989_002,1
020517_002,1
000171_007,6
009388_006,5
030036_001,0
032616_001,0
012530_004,3
035088_002,1
009832_008,7
010715_001,0
001452_006,5
027676_001,0
000395_001,0
002405_008,7
021523_006,5
013740_002,1
034055_005,4
037401_006,5
038137_009,8
